Year,Name,Position,Institution,SubInstitution,Education,AffiliationId,carnegie_id,PrimarySample,level_0,index,StateSystem,FixedPosition
2010,Carla E Meyer,Trustee,Boston University,,Boston U 1978,111088046.0,164988.0,True,,,,Trustee
2010,John Battaglino,Trustee,Boston University,,,111088046.0,164988.0,True,,,,Trustee
2010,Sung Eun Hanandersen,Trustee,Boston University,,Boston U 1985,111088046.0,164988.0,True,,,,Trustee
2010,Stephen R Karp,Trustee,Boston University,,,111088046.0,164988.0,True,,,,Trustee
2010,David F Dalessandro,Vice Chairman,Boston University,,Utica Col Syracuse 1972 BS,111088046.0,164988.0,True,,,,Board Vice President
2010,Kenneth J Feld,Trustee,Boston University,,,111088046.0,164988.0,True,,,,Trustee
2010,Elaine Kirshenbaum,Trustee,Boston University,,,111088046.0,164988.0,True,,,,Trustee
2010,Robert J Hildreth,Ex Officio Trustee,Boston University,,,111088046.0,164988.0,True,,,,"Trustee, Ex Officio"
2010,Richard C Godfrey,Trustee,Boston University,,Augustana (IL) 1976 BA; Boston U 1979 JD,111088046.0,164988.0,True,,,,Trustee
2010,Philip L Bullen,Trustee,Boston University,,,111088046.0,164988.0,True,,,,Trustee
2010,Ronald G Garriques,Trustee,Boston University,,Boston U BS; Stanford 1987 MS; Wharton 1993 MBA,111088046.0,164988.0,True,,,,Trustee
2010,Robert J Brown,Ex Officio Trustee,Boston University,,,111088046.0,164988.0,True,,,,"Trustee, Ex Officio"
2010,J Kenneth Menges,Trustee,Boston University,,Boston U 1979 BSBA; Harvard 1982 JD,111088046.0,164988.0,True,,,,Trustee
2010,C A Lance Piccolo,Trustee,Boston University,,Boston U 1962 BS,111088046.0,164988.0,True,,,,Trustee
2010,Sidney J Feltenstein,Trustee,Boston University,,,111088046.0,164988.0,True,,,,Trustee
2010,Robert A Knox,Trustee,Boston University,,"Boston U 1974 BA, 1975 MBA",111088046.0,164988.0,True,,,,Trustee
2010,Andrew R Andy Lack,Trustee,Boston University,,Boston U 1968 BFA,111088046.0,164988.0,True,,,,Trustee
