carnegie_id,AffiliationId,year,student.demographics.student_faculty_ratio,student.demographics.faculty.race_ethnicity.two_or_more,student.demographics.faculty.race_ethnicity.aian,student.demographics.faculty.race_ethnicity.asian,student.demographics.faculty.race_ethnicity.black,student.demographics.faculty.race_ethnicity.hispanic,student.demographics.faculty.race_ethnicity.nhpi,student.demographics.faculty.race_ethnicity.non_resident_alien,student.demographics.faculty.race_ethnicity.unknown,student.demographics.faculty.race_ethnicity.white,student.demographics.faculty.men,student.demographics.faculty.women
102553.0,147853995.0,2006,,,,,,,,,,,,
102553.0,147853995.0,2007,,,0.024,0.0388,0.0111,0.024,,0.0481,0.0037,0.8503,0.5028,0.4972
102553.0,147853995.0,2008,15.0,,,,,,,,,,,
102553.0,147853995.0,2009,15.0,0.0191,0.0243,0.052,0.0087,0.0277,0.0017,0.0173,0.0191,0.8302,0.5026,0.4974
102553.0,147853995.0,2010,16.0,,,,,,,,,,,
102553.0,147853995.0,2011,15.0,0.0161,0.0226,0.0661,0.0081,0.0323,0.0016,0.0177,0.0226,0.8129,0.5065,0.4935
102553.0,147853995.0,2012,15.0,,,,,,,,,,,
102553.0,147853995.0,2013,20.0,0.0256,0.0244,0.0499,0.0151,0.0348,0.0012,0.0186,0.0256,0.8049,0.5621,0.4379
102553.0,147853995.0,2014,19.0,,,,,,,,,,,
102553.0,147853995.0,2015,15.0,0.0307,0.0307,0.0532,0.013,0.0284,0.0024,0.0095,0.0414,0.7908,0.5674,0.4326
102553.0,147853995.0,2016,12.0,0.0354,0.0354,0.0556,0.0139,0.0392,0.0013,0.0063,0.0316,0.7813,0.5689,0.4311
102553.0,147853995.0,2017,15.0,0.0125,0.0343,0.0608,0.0187,0.0312,0.0016,0.0172,0.0343,0.7894,0.5382,0.4618
102553.0,147853995.0,2018,14.0,0.0212,0.0379,0.0577,0.0212,0.0349,0.0046,0.0243,0.0303,0.7678,0.5417,0.4583
102553.0,147853995.0,2019,14.0,0.0273,0.0338,0.0531,0.0177,0.0434,0.0048,0.0257,0.0322,0.7621,0.5273,0.4727
102553.0,147853995.0,2020,13.0,0.0274,0.0347,0.0512,0.0165,0.0384,0.0073,0.0274,0.0293,0.7678,0.5539,0.4461
102553.0,147853995.0,2021,12.0,0.0323,0.0238,0.0493,0.017,0.0289,0.0068,0.0255,0.051,0.7653,0.5544,0.4456
102614.0,141472210.0,2001,,,0.0355,0.0572,0.0079,0.0138,,0.0868,0.0,0.7988,0.3156,0.6844
102614.0,141472210.0,2002,,,,,,,,,,,,
102614.0,141472210.0,2003,,,0.038,0.0725,0.0086,0.0173,,0.1019,0.0,0.7617,0.3385,0.6615
102614.0,141472210.0,2004,,,,,,,,,,,,
102614.0,141472210.0,2005,,,0.0303,0.0589,0.0067,0.0135,,0.133,0.0051,0.7525,0.3552,0.6448
102614.0,141472210.0,2006,,,,,,,,,,,,
102614.0,141472210.0,2007,,,0.0463,0.0552,0.009,0.0149,,0.1478,0.0045,0.7224,0.3806,0.6194
102614.0,141472210.0,2008,11.0,,,,,,,,,,,
102614.0,141472210.0,2009,12.0,0.0106,0.0334,0.0653,0.0076,0.0182,0.0015,0.0804,0.0152,0.7678,0.4021,0.5979
102614.0,141472210.0,2010,12.0,,,,,,,,,,,
102614.0,141472210.0,2011,12.0,0.0121,0.0334,0.0728,0.0061,0.0182,0.0015,0.0501,0.0152,0.7906,0.4052,0.5948
102614.0,141472210.0,2012,12.0,,,,,,,,,,,
102614.0,141472210.0,2013,14.0,0.0156,0.049,0.0435,0.007,0.0288,0.0008,0.0311,0.0365,0.7877,0.479,0.521
102614.0,141472210.0,2014,14.0,,,,,,,,,,,
102614.0,141472210.0,2015,11.0,0.0232,0.0489,0.0489,0.0083,0.0315,0.0025,0.0282,0.0381,0.7705,0.4747,0.5253
102614.0,141472210.0,2016,9.0,0.0287,0.0472,0.0481,0.0102,0.0287,0.0009,0.0259,0.038,0.7722,0.4722,0.5278
102614.0,141472210.0,2017,11.0,0.0226,0.0409,0.0581,0.0075,0.0301,0.0011,0.0258,0.0484,0.7656,0.4484,0.5516
102614.0,141472210.0,2018,11.0,0.02,0.0399,0.0576,0.0089,0.0388,0.0022,0.0233,0.0399,0.7694,0.4557,0.5443
102614.0,141472210.0,2019,10.0,0.0199,0.0386,0.0519,0.0066,0.0375,0.0011,0.0309,0.0475,0.766,0.4536,0.5464
102614.0,141472210.0,2020,11.0,0.0211,0.0351,0.052,0.0084,0.0267,0.0014,0.0407,0.0562,0.7584,0.4354,0.5646
102614.0,141472210.0,2021,12.0,0.0323,0.0365,0.0478,0.0056,0.0295,0.0028,0.0407,0.0632,0.7416,0.4256,0.5744
102632.0,90464598.0,2001,,,0.0283,0.0,0.0,0.0094,,0.0189,0.0,0.9434,0.4717,0.5283
102632.0,90464598.0,2002,,,,,,,,,,,,
102632.0,90464598.0,2003,,,0.0485,0.0097,0.0,0.0097,,0.0097,0.0097,0.9126,0.4272,0.5728
102632.0,90464598.0,2004,,,,,,,,,,,,
102632.0,90464598.0,2005,,,0.0297,0.0099,0.0,0.0,,0.0198,0.0099,0.9307,0.4653,0.5347
102632.0,90464598.0,2006,,,,,,,,,,,,
102632.0,90464598.0,2007,,,0.0194,0.0194,0.0,0.0097,,0.0097,0.0097,0.932,0.4757,0.5243
102632.0,90464598.0,2008,12.0,,,,,,,,,,,
102632.0,90464598.0,2009,12.0,0.0,0.0185,0.0,0.0,0.0185,0.0,0.0,0.0463,0.9167,0.463,0.537
102632.0,90464598.0,2010,13.0,,,,,,,,,,,
102632.0,90464598.0,2011,13.0,0.0,0.0187,0.0,0.0093,0.0187,0.0,0.0,0.0374,0.9159,0.486,0.514
102632.0,90464598.0,2012,13.0,,,,,,,,,,,
102632.0,90464598.0,2013,16.0,0.0,0.027,0.0068,0.0068,0.0068,0.0,0.0,0.0473,0.9054,0.5203,0.4797
102632.0,90464598.0,2014,15.0,,,,,,,,,,,
102632.0,90464598.0,2015,12.0,0.0233,0.0388,0.0,0.0,0.0078,0.0,0.0,0.0465,0.8837,0.5116,0.4884
102632.0,90464598.0,2016,9.0,0.0296,0.0519,0.0074,0.0,0.0148,0.0,0.0074,0.0444,0.8444,0.5111,0.4889
102632.0,90464598.0,2017,10.0,0.018,0.045,0.0,0.0,0.018,0.0,0.009,0.027,0.8829,0.4595,0.5405
102632.0,90464598.0,2018,10.0,0.0185,0.0463,0.0,0.0,0.0185,0.0,0.0278,0.0463,0.8426,0.4537,0.5463
102632.0,90464598.0,2019,10.0,0.0206,0.0309,0.0,0.0,0.0103,0.0,0.0103,0.0619,0.866,0.4536,0.5464
102632.0,90464598.0,2020,10.0,0.0222,0.0222,0.0,0.0,0.0111,0.0,0.0111,0.0444,0.8889,0.4444,0.5556
102632.0,90464598.0,2021,9.0,0.0111,0.0667,0.0111,0.0,0.0111,0.0,0.0111,0.0556,0.8333,0.5222,0.4778
104151.0,55732556.0,2001,,,0.0083,0.0719,0.0226,0.0589,,0.0535,0.0,0.7848,0.3496,0.6504
104151.0,55732556.0,2002,,,,,,,,,,,,
104151.0,55732556.0,2003,,,0.0088,0.0754,0.0234,0.0631,,0.0538,0.0,0.7756,0.3594,0.6406
104151.0,55732556.0,2004,,,,,,,,,,,,
104151.0,55732556.0,2005,,,0.0112,0.075,0.0239,0.0628,,0.0772,0.0,0.7499,0.3693,0.6307
104151.0,55732556.0,2006,,,,,,,,,,,,
104151.0,55732556.0,2007,,,0.0124,0.0934,0.02,0.0653,,0.0659,0.0032,0.7397,0.3612,0.6388
104151.0,55732556.0,2008,23.0,,,,,,,,,,,
104151.0,55732556.0,2009,23.0,,0.0095,0.0853,0.0234,0.0698,,0.0524,0.0103,0.7492,0.4067,0.5933
104151.0,55732556.0,2010,23.0,,,,,,,,,,,
104151.0,55732556.0,2011,25.0,0.0043,0.0087,0.096,0.0216,0.074,0.0004,0.0409,0.0114,0.7427,0.4264,0.5736
104151.0,55732556.0,2012,25.0,,,,,,,,,,,
104151.0,55732556.0,2013,23.0,0.0083,0.0114,0.1036,0.0202,0.0699,0.001,0.0513,0.0104,0.7238,0.4052,0.5948
104151.0,55732556.0,2014,22.0,,,,,,,,,,,
104151.0,55732556.0,2015,23.0,0.0092,0.0126,0.1268,0.0238,0.0685,0.001,0.0389,0.0112,0.7081,0.3968,0.6032
104151.0,55732556.0,2016,23.0,0.0102,0.0131,0.1324,0.0234,0.0721,0.001,0.0472,0.0127,0.6879,0.4007,0.5993
104151.0,55732556.0,2017,20.0,0.0116,0.0121,0.1388,0.0227,0.0673,0.0,0.0474,0.0149,0.6852,0.4034,0.5966
104151.0,55732556.0,2018,19.0,0.0126,0.0126,0.1323,0.0221,0.0693,0.0,0.0545,0.0365,0.6602,0.405,0.595
104151.0,55732556.0,2019,20.0,0.0113,0.0109,0.1305,0.0201,0.0746,0.0,0.0554,0.0532,0.644,0.4031,0.5969
104151.0,55732556.0,2020,18.0,0.0138,0.0084,0.1113,0.0268,0.0782,0.0003,0.0478,0.0581,0.6552,0.4672,0.5328
104151.0,55732556.0,2021,18.0,0.012,0.0082,0.1091,0.031,0.0805,0.0003,0.0439,0.0752,0.6398,0.4801,0.5199
104179.0,138006243.0,2001,,,0.0098,0.0544,0.0137,0.0465,,0.0451,0.0318,0.7987,0.3222,0.6778
104179.0,138006243.0,2002,,,,,,,,,,,,
104179.0,138006243.0,2003,,,0.0118,0.0573,0.0137,0.0529,,0.049,0.0284,0.787,0.3364,0.6636
104179.0,138006243.0,2004,,,,,,,,,,,,
104179.0,138006243.0,2005,,,0.01,0.0633,0.0133,0.0519,,0.0552,0.04,0.7663,0.3422,0.6578
104179.0,138006243.0,2006,,,,,,,,,,,,
104179.0,138006243.0,2007,,,0.0097,0.0754,0.0143,0.0578,,0.0472,0.0574,0.7381,0.3461,0.6539
104179.0,138006243.0,2008,19.0,,,,,,,,,,,
104179.0,138006243.0,2009,20.0,,0.008,0.0887,0.0151,0.0632,,0.1018,0.0565,0.6668,0.3698,0.6302
104179.0,138006243.0,2010,21.0,,,,,,,,,,,
104179.0,138006243.0,2011,20.0,0.0026,0.0071,0.0943,0.0135,0.0718,0.0,0.0894,0.0522,0.6689,0.3777,0.6223
104179.0,138006243.0,2012,22.0,,,,,,,,,,,
104179.0,138006243.0,2013,21.0,0.0049,0.0065,0.0954,0.0125,0.0665,0.0,0.0957,0.0623,0.6562,0.3875,0.6125
104179.0,138006243.0,2014,20.0,,,,,,,,,,,
104179.0,138006243.0,2015,22.0,0.0072,0.006,0.0952,0.0155,0.0661,0.0004,0.0974,0.0767,0.6356,0.4071,0.5929
104179.0,138006243.0,2016,20.0,0.0172,0.0064,0.0906,0.0153,0.0734,0.0004,0.0958,0.0771,0.6239,0.4117,0.5883
104179.0,138006243.0,2017,15.0,0.0106,0.0057,0.0987,0.0173,0.0761,0.0004,0.0987,0.0754,0.6172,0.4107,0.5893
104179.0,138006243.0,2018,15.0,0.0117,0.0068,0.0988,0.0178,0.0835,0.0,0.1017,0.0704,0.6093,0.4195,0.5805
104179.0,138006243.0,2019,15.0,0.0102,0.0064,0.0957,0.0166,0.1249,0.0,0.1116,0.0645,0.5701,0.4252,0.5748
104179.0,138006243.0,2020,15.0,0.0114,0.0086,0.1048,0.0179,0.0958,0.0,0.1147,0.0613,0.5855,0.4287,0.5713
104179.0,138006243.0,2021,17.0,0.0108,0.008,0.1038,0.0184,0.093,0.0,0.0968,0.0625,0.6067,0.4384,0.5616
104586.0,84475105.0,2001,,,0.029,0.0145,0.0,0.0145,,0.0,0.0145,0.9275,0.1739,0.8261
104586.0,84475105.0,2002,,,,,,,,,,,,
104586.0,84475105.0,2003,,,0.0,0.037,0.0,0.0123,,0.0,0.0,0.9506,0.2099,0.7901
104586.0,84475105.0,2004,,,,,,,,,,,,
104586.0,84475105.0,2005,,,0.0,0.0658,0.0132,0.0263,,0.0,0.0,0.8947,0.2368,0.7632
104586.0,84475105.0,2006,,,,,,,,,,,,
104586.0,84475105.0,2007,,,0.0,0.0833,0.0119,0.0119,,0.0,0.0,0.8929,0.1786,0.8214
104586.0,84475105.0,2008,18.0,,,,,,,,,,,
104586.0,84475105.0,2009,16.0,,0.0,0.0676,0.0135,0.0135,,0.0,0.0,0.9054,0.1892,0.8108
104586.0,84475105.0,2010,17.0,,,,,,,,,,,
104586.0,84475105.0,2011,16.0,0.0286,0.0,0.1,0.0,0.0286,0.0,0.0,0.0143,0.8286,0.1857,0.8143
104586.0,84475105.0,2012,15.0,,,,,,,,,,,
104586.0,84475105.0,2013,16.0,0.0125,0.0,0.075,0.0,0.025,0.0,0.0,0.1375,0.75,0.2,0.8
104586.0,84475105.0,2014,16.0,,,,,,,,,,,
104586.0,84475105.0,2015,17.0,0.0,0.0,0.0891,0.0,0.0297,0.0,0.0,0.0099,0.8713,0.2178,0.7822
104586.0,84475105.0,2016,17.0,0.0,0.0,0.0917,0.0092,0.0275,0.0,0.0,0.0183,0.8532,0.2477,0.7523
104586.0,84475105.0,2017,18.0,0.0085,0.0,0.0855,0.0171,0.0256,0.0,0.0,0.0171,0.8462,0.2393,0.7607
104586.0,84475105.0,2018,17.0,0.0161,0.0,0.0968,0.0161,0.0242,0.0,0.0,0.0081,0.8387,0.2339,0.7661
104586.0,84475105.0,2019,17.0,0.0146,0.0,0.1022,0.0146,0.0219,0.0,0.0,0.0,0.8467,0.2701,0.7299
104586.0,84475105.0,2020,18.0,0.0146,0.0,0.1022,0.0146,0.0219,0.0,0.0,0.0,0.8467,0.2701,0.7299
104586.0,84475105.0,2021,17.0,0.0068,0.0,0.0946,0.0203,0.027,0.0,0.0541,0.027,0.7703,0.2568,0.7432
104717.0,311071055.0,2001,,,0.0,0.0108,0.0108,0.0108,,0.0,0.0215,0.9462,0.4946,0.5054
104717.0,311071055.0,2002,,,,,,,,,,,,
104717.0,311071055.0,2003,,,0.0,0.012,0.0,0.0361,,0.0,0.0,0.9518,0.506,0.494
104717.0,311071055.0,2004,,,,,,,,,,,,
104717.0,311071055.0,2005,,,0.0,0.0,0.0145,0.029,,0.0,0.2464,0.7101,0.5072,0.4928
104717.0,311071055.0,2006,,,,,,,,,,,,
104717.0,311071055.0,2007,,,0.0,0.0385,0.0385,0.0192,,0.0,0.0769,0.8269,0.5385,0.4615
104717.0,311071055.0,2008,47.0,,,,,,,,,,,
104717.0,311071055.0,2009,20.0,,0.0,0.0,0.0167,0.0333,,0.0,0.2,0.75,0.6167,0.3833
104717.0,311071055.0,2010,16.0,,,,,,,,,,,
104717.0,311071055.0,2011,15.0,0.026,0.0,0.026,0.0521,0.0365,0.0052,0.0,0.3021,0.5521,0.526,0.474
104717.0,311071055.0,2012,19.0,,,,,,,,,,,
104717.0,311071055.0,2013,21.0,0.0138,0.0,0.0241,0.0655,0.0552,0.0069,0.0,0.2621,0.5724,0.5759,0.4241
104717.0,311071055.0,2014,19.0,,,,,,,,,,,
104717.0,311071055.0,2015,17.0,0.0177,0.0,0.0236,0.0501,0.0767,0.0059,0.0,0.2301,0.5959,0.5575,0.4425
104717.0,311071055.0,2016,19.0,0.0198,0.0,0.0227,0.0425,0.068,0.0057,0.0,0.17,0.6714,0.5411,0.4589
104717.0,311071055.0,2017,19.0,0.0216,0.0,0.0297,0.0486,0.0784,0.0081,0.0,0.1703,0.6432,0.5324,0.4676
104717.0,311071055.0,2018,20.0,0.0241,0.0,0.0289,0.0578,0.0699,0.0072,0.0,0.1639,0.6482,0.5205,0.4795
104717.0,311071055.0,2019,21.0,0.0248,0.0,0.036,0.0631,0.0676,0.0068,0.0,0.1464,0.6554,0.5135,0.4865
104717.0,311071055.0,2020,21.0,0.0259,0.0,0.0323,0.0733,0.0711,0.0065,0.0,0.1358,0.6552,0.5259,0.4741
104717.0,311071055.0,2021,20.0,0.025,0.0,0.0328,0.0925,0.0655,0.0058,0.0,0.1272,0.6513,0.5588,0.4412
105330.0,203172682.0,2001,,,0.024,0.0155,0.0071,0.0395,,0.0226,0.0099,0.8814,0.404,0.596
105330.0,203172682.0,2002,,,,,,,,,,,,
105330.0,203172682.0,2003,,,0.0295,0.0197,0.0127,0.0422,,0.0183,0.0155,0.8622,0.4037,0.5963
105330.0,203172682.0,2004,,,,,,,,,,,,
105330.0,203172682.0,2005,,,0.0304,0.0221,0.0138,0.0443,,0.0235,0.0304,0.8354,0.4315,0.5685
105330.0,203172682.0,2006,,,,,,,,,,,,
105330.0,203172682.0,2007,,,0.0349,0.0258,0.0142,0.0465,,0.0142,0.0194,0.845,0.4496,0.5504
105330.0,203172682.0,2008,17.0,,,,,,,,,,,
105330.0,203172682.0,2009,19.0,,0.032,0.0209,0.0098,0.0381,,0.0406,0.0455,0.813,0.4809,0.5191
105330.0,203172682.0,2010,20.0,,,,,,,,,,,
105330.0,203172682.0,2011,20.0,0.0035,0.0278,0.0174,0.0116,0.0475,0.0023,0.044,0.0336,0.8125,0.4884,0.5116
105330.0,203172682.0,2012,21.0,,,,,,,,,,,
105330.0,203172682.0,2013,19.0,0.0051,0.0236,0.0319,0.0134,0.0596,0.0031,0.0247,0.037,0.8016,0.4923,0.5077
105330.0,203172682.0,2014,18.0,,,,,,,,,,,
105330.0,203172682.0,2015,18.0,0.0122,0.0197,0.0356,0.0169,0.0637,0.0028,0.029,0.0393,0.7809,0.5019,0.4981
105330.0,203172682.0,2016,18.0,0.0101,0.0238,0.0356,0.0165,0.0667,0.0018,0.032,0.0375,0.7761,0.4991,0.5009
105330.0,203172682.0,2017,19.0,0.0113,0.0209,0.0356,0.0156,0.0599,0.0017,0.0321,0.0356,0.7871,0.5065,0.4935
105330.0,203172682.0,2018,19.0,0.0178,0.0203,0.0424,0.0169,0.0619,0.0017,0.0415,0.0347,0.7627,0.5136,0.4864
105330.0,203172682.0,2019,19.0,0.0128,0.023,0.0528,0.017,0.0604,0.0017,0.0272,0.0366,0.7685,0.5174,0.4826
105330.0,203172682.0,2020,22.0,0.013,0.0261,0.0571,0.018,0.0601,0.003,0.022,0.0421,0.7585,0.509,0.491
105330.0,203172682.0,2021,21.0,0.012,0.023,0.0589,0.018,0.0659,0.003,0.019,0.041,0.7592,0.5135,0.4865
105525.0,52700928.0,2001,,,0.0172,0.0229,0.0401,0.1261,,0.0086,0.0,0.7851,0.5444,0.4556
105525.0,52700928.0,2002,,,,,,,,,,,,
105525.0,52700928.0,2003,,,0.0199,0.017,0.0341,0.1278,,0.0142,0.0028,0.7841,0.5597,0.4403
105525.0,52700928.0,2004,,,,,,,,,,,,
105525.0,52700928.0,2005,,,0.0126,0.0283,0.0252,0.1164,,0.0126,0.0094,0.7956,0.5535,0.4465
105525.0,52700928.0,2006,,,,,,,,,,,,
105525.0,52700928.0,2007,,,0.0123,0.0215,0.0154,0.12,,0.0215,0.0123,0.7969,0.56,0.44
105525.0,52700928.0,2008,25.0,,,,,,,,,,,
105525.0,52700928.0,2009,21.0,,0.0091,0.0364,0.0152,0.1273,,0.003,0.0152,0.7939,0.5939,0.4061
105525.0,52700928.0,2010,29.0,,,,,,,,,,,
105525.0,52700928.0,2011,29.0,0.019,0.0159,0.0222,0.0127,0.1429,0.0,0.0,0.0603,0.727,0.6032,0.3968
105525.0,52700928.0,2012,27.0,,,,,,,,,,,
105525.0,52700928.0,2013,25.0,0.0214,0.0188,0.0214,0.0268,0.1662,0.0,0.0027,0.0375,0.7051,0.6059,0.3941
105525.0,52700928.0,2014,25.0,,,,,,,,,,,
105525.0,52700928.0,2015,25.0,0.0199,0.0142,0.0285,0.0256,0.1595,0.0,0.0028,0.0142,0.735,0.604,0.396
105525.0,52700928.0,2016,24.0,0.0274,0.0068,0.0342,0.0171,0.1404,0.0,0.0034,0.0103,0.7603,0.6027,0.3973
105525.0,52700928.0,2017,26.0,0.0281,0.007,0.0386,0.014,0.1474,0.0,0.0035,0.0105,0.7509,0.6105,0.3895
105525.0,52700928.0,2018,19.0,0.0294,0.0074,0.0404,0.011,0.1287,0.0,0.0037,0.0147,0.7647,0.5846,0.4154
105525.0,52700928.0,2019,19.0,0.0233,0.0039,0.0543,0.0233,0.1628,0.0039,0.0039,0.0155,0.7093,0.5698,0.4302
105525.0,52700928.0,2020,16.0,0.0247,0.0,0.0494,0.0206,0.1687,0.0041,0.0041,0.0123,0.716,0.5638,0.4362
105525.0,52700928.0,2021,16.0,0.0244,0.0041,0.0488,0.0285,0.1707,0.0041,0.0041,0.0203,0.6951,0.5569,0.4431
106245.0,102401767.0,2001,,,0.0107,0.0494,0.0579,0.015,,0.0,0.0,0.867,0.4292,0.5708
106245.0,79620101.0,2001,,,0.0107,0.0494,0.0579,0.015,,0.0,0.0,0.867,0.4292,0.5708
106245.0,102401767.0,2002,,,,,,,,,,,,
106245.0,79620101.0,2002,,,,,,,,,,,,
106245.0,102401767.0,2003,,,0.0124,0.0599,0.0558,0.0186,,0.0,0.0,0.8533,0.4298,0.5702
106245.0,79620101.0,2003,,,0.0124,0.0599,0.0558,0.0186,,0.0,0.0,0.8533,0.4298,0.5702
106245.0,102401767.0,2004,,,,,,,,,,,,
106245.0,79620101.0,2004,,,,,,,,,,,,
106245.0,102401767.0,2005,,,0.0093,0.0748,0.0673,0.0206,,0.0,0.0037,0.8243,0.4336,0.5664
106245.0,79620101.0,2005,,,0.0093,0.0748,0.0673,0.0206,,0.0,0.0037,0.8243,0.4336,0.5664
106245.0,102401767.0,2006,,,,,,,,,,,,
106245.0,79620101.0,2006,,,,,,,,,,,,
106245.0,102401767.0,2007,,,0.0021,0.0844,0.0612,0.0211,,0.0,0.0105,0.8207,0.4304,0.5696
106245.0,79620101.0,2007,,,0.0021,0.0844,0.0612,0.0211,,0.0,0.0105,0.8207,0.4304,0.5696
106245.0,102401767.0,2008,13.0,,,,,,,,,,,
106245.0,79620101.0,2008,13.0,,,,,,,,,,,
106245.0,102401767.0,2009,11.0,0.0,0.0074,0.0867,0.0683,0.0203,0.0,0.0,0.0074,0.81,0.4446,0.5554
106245.0,79620101.0,2009,11.0,0.0,0.0074,0.0867,0.0683,0.0203,0.0,0.0,0.0074,0.81,0.4446,0.5554
106245.0,102401767.0,2010,16.0,,,,,,,,,,,
106245.0,79620101.0,2010,16.0,,,,,,,,,,,
106245.0,102401767.0,2011,17.0,0.0423,0.002,0.0948,0.0444,0.0181,0.0,0.0,0.0968,0.7016,0.4315,0.5685
106245.0,79620101.0,2011,17.0,0.0423,0.002,0.0948,0.0444,0.0181,0.0,0.0,0.0968,0.7016,0.4315,0.5685
106245.0,102401767.0,2012,15.0,,,,,,,,,,,
106245.0,79620101.0,2012,15.0,,,,,,,,,,,
106245.0,102401767.0,2013,14.0,0.0318,0.0021,0.0764,0.0446,0.0276,0.0,0.0531,0.0743,0.69,0.4119,0.5881
106245.0,79620101.0,2013,14.0,0.0318,0.0021,0.0764,0.0446,0.0276,0.0,0.0531,0.0743,0.69,0.4119,0.5881
106245.0,102401767.0,2014,13.0,,,,,,,,,,,
106245.0,79620101.0,2014,13.0,,,,,,,,,,,
106245.0,102401767.0,2015,15.0,0.0319,0.0023,0.0752,0.0683,0.0251,0.0,0.0023,0.1207,0.6743,0.4123,0.5877
106245.0,79620101.0,2015,15.0,0.0319,0.0023,0.0752,0.0683,0.0251,0.0,0.0023,0.1207,0.6743,0.4123,0.5877
106245.0,102401767.0,2016,14.0,0.0204,0.0,0.034,0.0748,0.0136,0.0,0.127,0.0612,0.6689,0.4354,0.5646
106245.0,79620101.0,2016,14.0,0.0204,0.0,0.034,0.0748,0.0136,0.0,0.127,0.0612,0.6689,0.4354,0.5646
106245.0,102401767.0,2017,14.0,0.0284,0.0022,0.0393,0.0742,0.0109,0.0,0.1288,0.0568,0.6594,0.4345,0.5655
106245.0,79620101.0,2017,14.0,0.0284,0.0022,0.0393,0.0742,0.0109,0.0,0.1288,0.0568,0.6594,0.4345,0.5655
106245.0,102401767.0,2018,12.0,0.0255,0.0023,0.0347,0.0532,0.0093,0.0,0.1505,0.0602,0.6644,0.412,0.588
106245.0,79620101.0,2018,12.0,0.0255,0.0023,0.0347,0.0532,0.0093,0.0,0.1505,0.0602,0.6644,0.412,0.588
106245.0,102401767.0,2019,13.0,0.0279,0.0,0.0305,0.0635,0.0102,0.0,0.1624,0.0431,0.6624,0.401,0.599
106245.0,79620101.0,2019,13.0,0.0279,0.0,0.0305,0.0635,0.0102,0.0,0.1624,0.0431,0.6624,0.401,0.599
106245.0,102401767.0,2020,13.0,0.0161,0.0027,0.0511,0.0645,0.0,0.0,0.1237,0.0484,0.6935,0.4194,0.5806
106245.0,79620101.0,2020,13.0,0.0161,0.0027,0.0511,0.0645,0.0,0.0,0.1237,0.0484,0.6935,0.4194,0.5806
106245.0,102401767.0,2021,11.0,0.0163,0.0027,0.0,0.1277,0.0109,0.0,0.1087,0.0272,0.7065,0.4321,0.5679
106245.0,79620101.0,2021,11.0,0.0163,0.0027,0.0,0.1277,0.0109,0.0,0.1087,0.0272,0.7065,0.4321,0.5679
106397.0,78715868.0,2001,,,0.0145,0.0306,0.0459,0.0056,,0.0322,0.0113,0.8599,0.3575,0.6425
106397.0,78715868.0,2002,,,,,,,,,,,,
106397.0,78715868.0,2003,,,0.015,0.042,0.035,0.008,,0.051,0.013,0.836,0.326,0.674
106397.0,78715868.0,2004,,,,,,,,,,,,
106397.0,78715868.0,2005,,,0.0145,0.0528,0.0373,0.0104,,0.0466,0.0155,0.8228,0.3047,0.6953
106397.0,78715868.0,2006,,,,,,,,,,,,
106397.0,78715868.0,2007,,,0.0122,0.0499,0.0377,0.0143,,0.0468,0.0224,0.8167,0.3432,0.6568
106397.0,78715868.0,2008,18.0,,,,,,,,,,,
106397.0,78715868.0,2009,18.0,0.008,0.0109,0.0597,0.0368,0.0139,0.0,0.0428,0.0119,0.8159,0.3393,0.6607
106397.0,78715868.0,2010,18.0,,,,,,,,,,,
106397.0,78715868.0,2011,19.0,0.0092,0.0101,0.071,0.036,0.0185,0.0,0.0378,0.024,0.7934,0.3459,0.6541
106397.0,78715868.0,2012,19.0,,,,,,,,,,,
106397.0,78715868.0,2013,19.0,0.0111,0.0085,0.069,0.0341,0.0273,0.0,0.0366,0.0162,0.7973,0.3637,0.6363
106397.0,78715868.0,2014,19.0,,,,,,,,,,,
106397.0,78715868.0,2015,19.0,0.0138,0.0089,0.078,0.0317,0.0309,0.0,0.0463,0.0211,0.7693,0.3964,0.6036
106397.0,78715868.0,2016,18.0,0.0165,0.0094,0.0873,0.0315,0.0338,0.0008,0.033,0.0291,0.7585,0.3965,0.6035
106397.0,78715868.0,2017,18.0,0.0149,0.0118,0.0862,0.0329,0.0361,0.0008,0.0392,0.0353,0.7429,0.3973,0.6027
106397.0,78715868.0,2018,18.0,0.0138,0.0084,0.0933,0.0337,0.0383,0.0008,0.0413,0.0497,0.7207,0.4047,0.5953
106397.0,78715868.0,2019,18.0,0.0154,0.0069,0.0975,0.0315,0.0399,0.0008,0.0438,0.0453,0.7189,0.4063,0.5937
106397.0,78715868.0,2020,19.0,0.0081,0.0081,0.1001,0.0324,0.0405,0.0,0.0508,0.0449,0.715,0.4161,0.5839
106397.0,78715868.0,2021,19.0,0.0103,0.0059,0.1004,0.0347,0.0472,0.0,0.0443,0.0428,0.7144,0.4273,0.5727
106412.0,94525581.0,2001,,,0.0058,0.0819,0.7193,0.0,,0.0,0.0,0.193,0.4561,0.5439
106412.0,94525581.0,2002,,,,,,,,,,,,
106412.0,94525581.0,2003,,,0.012,0.0838,0.7246,0.0,,0.0,0.0,0.1796,0.4311,0.5689
106412.0,94525581.0,2004,,,,,,,,,,,,
106412.0,94525581.0,2005,,,0.0122,0.0915,0.6646,0.0,,0.0,0.0,0.2317,0.439,0.561
106412.0,94525581.0,2006,,,,,,,,,,,,
106412.0,94525581.0,2007,,,0.0061,0.128,0.6098,0.0,,0.0,0.0,0.2561,0.4573,0.5427
